overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
3,True,"10 24, 2014",A3SJR0WL734EK,B00005N7OV,AmazonArkie,Little value in this but didn't expect it.  Just got it for a reception room and it served its purpose,It's ok,1414108800,,{'Format:': ' Print Magazine'},
5,True,"02 11, 2016",A3H04WG2JTEY4C,B00005N7Q1,Zany,love the price and its a good magazine,Five Stars,1455148800,,{'Format:': ' Print Magazine'},
5,False,"09 27, 2014",A2BDYI4NK03TWF,B00005N7OV,Judy Lawrence,Great magazine. Sure glad I signed up to receive this magazine.,Five Stars,1411776000,,{'Format:': ' Kindle Edition'},
5,True,"08 27, 2014",A4KNDZOQ1ENTO,B00005N7OV,JasonTheResearcher,Got this for my wife. She loves it. So many good articles and great recipes.,Great magazine,1409097600,,{'Format:': ' Print Magazine'},
5,True,"08 8, 2014",A31M1C5W2G2Z65,B00005N7OV,h k.,great reading,Five Stars,1407456000,2.0,{'Format:': ' Kindle Edition'},
5,True,"11 2, 2016",A7BTP3YNYRDLZ,B00005N7SC,Linda Standish,excellent,Five Stars,1478044800,,{'Format:': ' Print Magazine'},
5,True,"10 31, 2016",A37BJZ6CY5VT56,B00005N7SC,miro,Interesting articles.,Great magazine,1477872000,,{'Format:': ' Print Magazine'},
2,True,"10 24, 2016",A331QSLLJQ2OMY,B00005N7SC,SHARI SHOPPER,"SAME problem with the POPULAR MECHANICS magazine...  Duplicates received and right name wrong address.
Manager of subscriptions is difficult to use.","Magazine is great, just trying to get it to the right person is a problem.",1477267200,,{'Format:': ' Print Magazine'},
5,True,"07 21, 2014",A2ZIEZ7E36V0WG,B00005N7OV,Lennymhenrichs,favorite,Five Stars,1405900800,,{'Format:': ' Print Magazine'},
2,True,"07 21, 2014",A2N1WT1EBTWTBV,B00005N7OV,The Fam,Just not into magazines too many ads. But great price.,But great price.,1405900800,2.0,{'Format:': ' Print Magazine'},
1,False,"09 28, 2016",A331QSLLJQ2OMY,B00005N7SC,SHARI SHOPPER,"Love the print magazine that I have subscribed to for many years and given as gifts.  Now the ""free KINDLE "" magazine is charging me again?
I don't think it's right to be charged twice!!! and to try to get the magazine subscription manager for help is ridiculously difficult. Not worth my time but I am not going to pay for the kindle edition.  I have to cancel all my magazine subscriptions and buy them from the the publisher, Hello Amazon.","Magazine Subscription manager is sleeping on the job, tried to fix this problem three times, too much trouble!  Too much trouble",1475020800,2.0,{'Format:': ' Kindle Edition'},
5,True,"09 19, 2016",A68BZ1VAST1HY,B00005N7SC,elizabeth lloyd,Perfect,Perfect,1474243200,,{'Format:': ' Print Magazine'},
5,False,"06 3, 2014",AQOG4Q2DQSMJ2,B00005N7OV,GrannyP,"I have been reading Better Homes and Gardens for many years and have always checked the mail for my latest issue and now check my Kindle HD7 first! I have been married 46 years, raised 3 children, taking care of our home for all these years using so many ideas and gaining so much information for all from Better Homes and Gardens. Thank you Kindle for giving me another way to read my favorite magazine!","Never tire of Better Homes and Gardens Magazine-Kindle Edition let me read it anywhere, any time.",1401753600,,{'Format:': ' Kindle Edition'},
5,True,"08 30, 2015",A1XA5RVUJQ2OQA,B00005N7Q1,Katie,"Husband loves this magazine, he looks forward to every month getting his new addition.","Great Magazine for husbands, even for the handy wife :-)",1440892800,,{'Format:': ' Print Magazine'},
5,True,"03 31, 2014",A1PAGHECG401K1,B00005N7OV,Chel Micheline,"I have to admit, I'm more into BH&G for the ""gardening"" end of things, but I always find something in every issue that makes me rethink my aversion to redecorating/renovating my house in a huge way. The magazine is mostly ads, but the content is always interesting, the photos are always beautiful, and there really is *so* much to every issue- everything from home decor to gardening basics and beyond to day-to-day life.

It's one of my favorite magazines, I just wish they had less ads (and pesky inserts- I have to shake the magazine as soon as I get it to get all the inserts out) and MORE of their fabulous content.",quick read with lots of inspiration,1396224000,3.0,{'Format:': ' Print Magazine'},
5,True,"03 26, 2014",A2QI93E2DU7I57,B00005N7OV,Veron B Sparks,I love the different aspects of Better Homes and Garden and have it renewed until 2015!  This is a class magazine.,Great Magazine!,1395792000,,{'Format:': ' Print Magazine'},
5,True,"04 10, 2015",A3BEZFDYU1KM6A,B00005N7Q1,Brenda M. Johnson,great ideas,Five Stars,1428624000,,{'Format:': ' Print Magazine'},
5,True,"01 16, 2014",A29CKNGVO8KEVI,B00005N7OV,Claudia L. Hildreth,"I really enjoy the magazine because of the interesting decorating, recipes and items that are new and you may want.",better homes,1389830400,,{'Format:': ' Print Magazine'},
5,True,"03 25, 2016",A2JCFQC7Z4S0QJ,B00005N7SC,Nancy E. Jones,Pleased with subscription.,Five Stars,1458864000,,{'Format:': ' Print Magazine'},
5,True,"11 8, 2013",AR86MLCPMEW4U,B00005N7OV,teufel,Love the Better Homes and Gardens magazine. Makes me wish I owned a house with a nice garden. But reading this mag lets me dream.,Great content,1383868800,,{'Format:': ' Print Magazine'},
5,True,"01 23, 2016",A1C8WGGE4374RR,B00005N7SC,floyd lorenz,satisfied,Five Stars,1453507200,,{'Format:': ' Print Magazine'},
5,True,"09 25, 2013",A36TFH4LILLSMP,B00005N7OV,Thomas L. Dockweiler,"Better Homes has up to date, yet practical ideas for the home: decorating, family living, food preparation, gardening, and easy on the budget projects.",All around home magazine,1380067200,,{'Format:': ' Print Magazine'},
3,True,"09 14, 2013",A2O6SU5YDVSDN4,B00005N7OV,mythumpa,"(Forgive me if this looks like another of my reviews. Some of these mags are indistinguishable to me.)

Ok, I do cook a lot, but my hubby is gluten free so a lot of the recipes are unusable, or need modification.

Like all other ""home"" mags it's very consumer-driven. Buy this new cleaner/foundation/moisturizer. Buy these new rugs/lamps/sofas. Buy these backpacks/storage cubes/clothes that are trending now for your kids. Buy, buy, buy. I find this very off-putting. Even  the ""budget"" room remodels (furniture replacement) usually have ridiculously priced rugs, lamps, or chairs that I can't ever imagine buying.

There are articles on handling family, financial, and social issues, party planning, etc as you would expect. It is very current, with discussions of sex (though not as frank as Redbook is), social media, and other issues.

Bottom line, if you are a modern mom with some disposable income trying to ""do it all and look fabulous"" this is probably right for you. For me, no kids, not so youth-driven, seldom entertain, it's not that interesting.

One thing this mag has over others in the Good Housekeeping Seal. They have the courage to stand behind items they feel truly work well and add to the quality of life for users.","Good for families, moms on the PTA, and those who entertain or cook a lot #2",1379116800,,{'Format:': ' Print Magazine'},
3,False,"01 28, 2002",A1KXONFPU2XQ5K,B00005N7T3,Stephanie Manley,"I have somewhat mixed feelings about this magazine, as I can not tell to what type of audience this is truly meant for.  The articles are hard hitting, and well written.  I can not dispute that.  Sometimes I simply don't find them all that interesting. I enjoy the restaurant reviews, its helpful knowing of a few good suggestions when traveling, or even locally.  I find the advertising in the magazine to be a bid auspicious as it seems to cater only to those high members of society that are in serious need of spa treatments and an occasional face lift.  Maybe its tough finding advertising, but I find that it takes away from articles about our local government and issues.
I do feel this is totally worth the subscription price, and you are bound to find 12 dollars of reading in a years time :)  This might even be a good gift idea from someone that is no longer in the area.",Interesting Local Reading,1012176000,17.0,{'Format:': ' Print Magazine'},
5,True,"01 13, 2015",A2SHSCMG51TBUR,B00005N7Q1,Cindy M. Rouse,waiting room,Five Stars,1421107200,,{'Format:': ' Print Magazine'},
5,True,"06 11, 2013",A2WLJW6XSIDJTT,B00005N7OV,Charlotte Harrell,I order this magazine for me and one of my daughter-inlaws.  We both enjoy the recipes and the decorating tips.  I pass mine along to a friend when I finish and she gives it to a group once she reads it.,Magazines,1370908800,,{'Format:': ' Print Magazine'},
4,True,"06 8, 2013",A1PEOGIXZK8NEC,B00005N7OV,aunt lulu,"I still like the magazine BHG; however, I wasn't pleased with your service especially when it came to renewing subscriptions.  It seemed to be too much of my time spent on the computer and sorting through all my subscriptions as to what was renewed, the cost, etc.",Better Homes and Gardens subscription,1370649600,3.0,{'Format:': ' Print Magazine'},
5,True,"04 9, 2013",A19ED8YUDCCS6H,B00005N7OV,Donna Michael,"Have subscribed to this magazine for years.  Now that my vision is poor, I order it for my daughter in law and she looks forward to it's arrival each month.","If I am going to have a magazine in my home, it has to be this one",1365465600,,{'Format:': ' Print Magazine'},
5,False,"05 24, 2004",A2NOZB6VZCTOI4,B00005N7PG,Robert I. Hedges,"I think that in terms of overall content presented, 'Conde Nast Traveler' is the best travel magazine currently on the market. Some other reviewers have raised some valid points concerning article length, and bias toward upscale properties. I think that there are other magazines that might be more suitable for others, including 'Budget Travel' and 'National Geographic Traveler', both of which I also subscribe to and enjoy, though they both have their limitations and issues as well.
So what sets 'Conde Nast' apart? I think it is the willingness to find new and exciting vacation destinations that are still reasonable enough to get to as to make them worthwhile to a large audience. Some of the more exotic magazines have great articles on hiking in Tibet and the like, but how many people are really able to do that (or can afford to do it?) My point is that although it is by no means perfect, I think the editors and writers do consciously strike a balance between the too mundane and too exotic (and expensive) and attempt to focus the majority of the magazine in that area.
This is just too good of a magazine to pass up. The 'Deals of the Month' section alone justifies the price. Of all the travel magazines I read on a monthly basis (currently four) 'Conde Nast Traveler' is my favorite and I highly recommend it.",The Best Overall Travel Magazine I Have Found,1085356800,68.0,{'Format:': ' Print Magazine'},
